ID,Organization,Created..Timestamp,Created..Date,Created..Time,Updated..Date,Updated..Date.1,Updated..Time,Recorded..Timestamp,Recorded..Date,Recorded..Time,Surveyor..ID,Surveyor..Name,Surveyor..First.name,Surveyor..Last.name,Surveyor..Email,Status,River,Location..Latitude,Location..Longitude,Location..Easting,Location..Northing,Location..NGR,Survey.Type,Site.Name,Foreshore,Quadrat.Number,Cutlery..plastic.,Straw,Stirrer,Lollipop.stick,Food.wrapper,Take.away.container..plastic.,Drink.bottle..with.or.without.lid.,Bottle.top,Lid..plastic.,Cup..plastic.,Plate..plastic.,X6.4.pack.rings,Wine.cork..plastic.,Food.container..plastic.,Ice.pop.container,Other.plastic.food.packaging,Drink.carton,Tetra.pak.coffee.cup,Take.away.container.or.plate..polystyrene.,Cup..polystyrene.,Other.polystyrene.food.packaging,Thick..durable..shopping.bag,Thin..single.use..shopping.bag,Refuse.sack,Plastic.bottle.container..non.food.related.,Foam.roll.packaging,O.pack,Condom,Tampon.applicator,Sanitary.towel,Cotton.bud.stick,Nappy,Syringe.needle,Medicine.packaging,Wet.wipes,Gloves..plastic.,Eye.drop.dispenser,Plaster,Other.sewage.related.items,Lighter,Cigarette.butt,Cigarette.tobacco.packaging,Other.smoking.related,Shoe.or.flip.flop,Item.of.clothing,Other.clothing,Rope,String,Rubber.band,Recreational.fishing.gear,Commercial.fishing.gear,Shopping.trolley,Tyre,Traffic.cone.sign.barrier,Large.appliance..fridge..washing.machine....,Small.appliance..toaster..microwave....,Mattress,Carpet...20.cm.,Other.large.item,Building.insulation.pieces,Cable.tie,Rawl.plug,Window.spacer.tiles,Scaffold.bungee,Pipe.lagging,Tile.cross.spacers,Ball,Balloon...stick,Gardening..flower.pot..gloves..plant.label.,Nerf.bullet,Packaging.peanut,Pen,Surveyed.,Other.litter
56000d7f0100005700a86985,Jolly Roger,17/09/2015 17:00,17/09/2015,17:00:00,17/09/2015 17:00,17/09/2015,17:00:00,21/08/2015 11:30,21/08/2015,11:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,4,19,20,0,30,9,3,10,11,28,3,18,13,17,21,17,15,32,21,34,11,,7,23,12,24,1,22,0,10,1,8,34,27,27,13,8,37,32,0,18,18,22,29,34,30,18,3,8,17,23,,,,28,,,,20,31,25,11,38,2,33,9,9,16,32,35,0,14,29,,
56000d7f0100005700a86985,Jolly Roger,18/09/2015 17:00,18/09/2015,17:00:00,18/09/2015 17:00,18/09/2015,17:00:00,21/08/2015 11:30,21/08/2015,11:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,5,4,27,24,18,15,32,35,14,13,39,5,14,3,12,4,9,8,30,8,31,,3,25,11,14,22,2,0,12,37,21,17,46,33,32,26,14,16,8,16,30,23,32,8,3,13,35,43,3,0,,,,7,,,,3,45,15,0,42,4,21,1,13,34,47,40,15,20,6,,
56000d7f0100005700a86985,Jolly Roger,19/09/2015 17:00,19/09/2015,17:00:00,19/09/2015 17:00,19/09/2015,17:00:00,21/08/2015 11:30,21/08/2015,11:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,6,25,16,30,6,5,12,19,29,33,24,0,16,2,5,13,6,39,34,7,6,,15,40,20,30,27,11,26,5,11,9,15,16,34,26,17,1,0,5,24,1,13,1,7,19,5,3,27,41,19,,,,13,,,,42,7,26,23,10,36,1,22,2,21,13,21,2,12,11,,
56000d7f0100005700a86985,Jolly Roger,20/09/2015 17:00,20/09/2015,17:00:00,20/09/2015 17:00,20/09/2015,17:00:00,21/08/2015 11:30,21/08/2015,11:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,7,33,4,2,34,32,39,8,23,12,25,10,29,5,22,8,19,31,22,5,28,,15,4,5,25,39,0,6,17,16,4,12,13,0,9,13,34,22,25,10,26,12,3,20,4,8,26,47,2,1,,,,11,,,,21,11,2,27,7,20,2,24,22,3,3,19,8,10,17,,
56000d7f0100005700a86985,Jolly Roger,21/09/2015 17:00,21/09/2015,17:00:00,21/09/2015 17:00,21/09/2015,17:00:00,21/08/2015 11:30,21/08/2015,11:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,8,2,21,26,24,6,34,1,21,3,33,6,4,44,1,2,8,7,40,15,2,,3,23,37,0,19,1,5,18,24,9,5,0,1,20,18,9,4,12,7,18,12,21,7,15,12,20,27,33,5,,,,0,,,,3,28,17,7,13,19,28,30,20,1,2,13,5,14,34,,
56000d7f0100005700a86985,Jolly Roger,22/09/2015 17:00,22/09/2015,17:00:00,22/09/2015 17:00,22/09/2015,17:00:00,21/08/2015 11:30,21/08/2015,11:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,9,33,41,1,15,34,5,8,34,11,10,11,18,3,35,12,2,35,1,7,1,,33,47,33,11,0,26,3,21,34,21,8,1,19,0,3,24,14,6,5,3,20,21,43,22,4,3,8,27,13,,,,16,,,,8,8,19,6,17,47,39,14,18,28,14,42,4,27,0,,
55ffd19c0100005700a8696c,Jolly Roger,23/09/2015 17:00,23/09/2015,17:00:00,23/09/2015 17:00,23/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,1,30,2,0,26,5,6,23,19,39,23,4,19,26,9,16,18,39,7,22,10,,11,13,7,0,14,1,37,22,29,25,35,3,5,13,0,0,35,22,16,24,17,32,4,24,33,1,1,2,1,,,,12,,,,39,10,2,4,7,16,9,24,41,4,39,13,30,5,34,,
55ffd19c0100005700a8696c,Jolly Roger,24/09/2015 17:00,24/09/2015,17:00:00,24/09/2015 17:00,24/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,2,18,9,18,36,17,6,0,0,13,25,5,22,20,17,16,7,19,10,17,44,,8,8,19,24,7,36,3,0,29,0,19,29,11,2,23,37,17,11,0,12,42,6,23,11,39,20,18,15,6,,,,43,,,,32,41,32,33,1,43,8,17,8,25,1,0,22,14,19,,
55ffd19c0100005700a8696c,Jolly Roger,25/09/2015 17:00,25/09/2015,17:00:00,25/09/2015 17:00,25/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,3,9,18,30,7,35,25,6,18,32,32,25,22,24,28,9,0,0,45,33,21,,10,22,26,13,33,22,31,32,27,16,31,47,10,33,11,4,12,9,39,25,0,30,18,22,32,36,12,29,10,,,,14,,,,22,26,3,12,0,16,30,9,0,31,25,14,17,16,18,,
55ffd19c0100005700a8696c,Jolly Roger,26/09/2015 17:00,26/09/2015,17:00:00,26/09/2015 17:00,26/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,4,21,14,10,2,4,38,34,6,21,38,31,4,30,8,4,11,32,13,13,13,,2,4,21,21,35,14,14,20,30,32,5,17,22,19,20,2,13,36,14,25,4,40,37,13,21,22,23,20,6,,,,18,,,,3,5,17,7,28,24,6,46,15,6,13,6,11,7,0,,
55ffd19c0100005700a8696c,Jolly Roger,27/09/2015 17:00,27/09/2015,17:00:00,27/09/2015 17:00,27/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,5,2,21,2,4,3,9,6,21,35,26,23,0,25,2,12,30,29,1,19,19,,27,35,13,30,12,0,4,25,6,35,0,19,15,9,1,19,21,30,32,20,17,1,5,2,4,13,17,1,0,,,,9,,,,29,32,4,3,25,1,18,33,8,0,28,14,9,16,14,,
55ffd19c0100005700a8696c,Jolly Roger,28/09/2015 17:00,28/09/2015,17:00:00,28/09/2015 17:00,28/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,6,4,8,1,5,21,1,29,0,44,30,22,9,48,21,6,19,18,8,15,3,,0,31,32,13,14,0,7,1,6,0,3,8,7,9,14,23,6,5,4,13,10,28,14,6,48,23,37,26,47,,,,9,,,,28,28,36,0,5,10,14,24,21,14,12,27,7,5,31,,
55ffd19c0100005700a8696c,Jolly Roger,29/09/2015 17:00,29/09/2015,17:00:00,29/09/2015 17:00,29/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,7,4,16,9,20,32,2,12,3,28,21,16,24,12,23,20,39,20,18,22,4,,23,34,30,46,7,16,2,26,20,7,8,17,20,15,16,10,18,27,3,14,39,9,27,5,28,12,16,10,16,,,,7,,,,1,10,15,14,2,3,27,0,34,15,10,10,47,13,8,,
55ffd19c0100005700a8696c,Jolly Roger,30/09/2015 17:00,30/09/2015,17:00:00,30/09/2015 17:00,30/09/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,8,17,17,37,7,5,25,24,20,7,4,3,15,6,9,20,2,22,1,15,30,,0,41,24,42,28,4,29,7,35,1,15,24,6,7,22,36,33,7,19,13,12,4,24,13,4,19,4,15,17,,,,22,,,,20,30,21,3,3,33,32,16,19,15,44,37,17,18,24,,
55ffd19c0100005700a8696c,Jolly Roger,01/10/2015 17:00,01/10/2015,17:00:00,01/10/2015 17:00,01/10/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,9,13,9,0,10,34,8,13,10,18,0,19,5,11,18,47,3,16,22,41,15,,33,2,5,10,13,22,18,7,7,11,1,4,5,44,23,5,29,3,13,23,28,29,14,23,29,33,21,19,3,,,,22,,,,3,12,28,24,5,19,1,7,8,22,13,1,31,23,16,,
55ffd19c0100005700a8696c,Jolly Roger,02/10/2015 17:00,02/10/2015,17:00:00,02/10/2015 17:00,02/10/2015,17:00:00,23/08/2015 10:30,23/08/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,10,47,33,14,4,4,3,8,21,0,16,21,3,38,14,21,17,1,22,25,16,,26,0,33,25,29,1,3,1,13,8,31,25,20,23,29,19,27,38,23,0,4,0,16,3,27,2,1,27,6,,,,19,,,,37,0,25,9,36,33,22,5,14,15,2,2,35,13,14,,
55ffcc200100000c00a86951,Jolly Roger,03/10/2015 17:00,03/10/2015,17:00:00,03/10/2015 17:00,03/10/2015,17:00:00,01/09/2015 10:00,01/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,1,1,23,16,19,0,12,16,20,45,0,40,12,13,19,41,14,27,16,8,18,,16,5,39,26,32,2,27,1,28,41,12,1,19,9,3,5,27,14,30,32,15,19,36,14,11,22,0,24,29,,,,4,,,,5,23,20,34,14,12,10,18,12,31,32,13,5,2,19,,
55ffcc200100000c00a86951,Jolly Roger,04/10/2015 17:00,04/10/2015,17:00:00,04/10/2015 17:00,04/10/2015,17:00:00,01/09/2015 10:00,01/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,2,37,39,9,17,16,45,27,6,14,37,15,31,8,0,23,15,20,6,33,27,,18,24,10,3,26,9,6,15,12,4,21,29,31,6,32,2,6,34,4,19,32,29,12,19,6,16,19,17,13,,,,3,,,,8,13,21,6,25,42,3,3,9,0,5,13,38,26,28,,
55ffcc200100000c00a86951,Jolly Roger,05/10/2015 17:00,05/10/2015,17:00:00,05/10/2015 17:00,05/10/2015,17:00:00,01/09/2015 10:00,01/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,3,22,2,5,10,10,31,4,25,16,4,1,17,28,13,0,4,1,31,5,31,,7,13,16,8,1,21,12,1,46,9,17,17,28,28,7,19,8,15,21,9,36,6,15,29,15,9,45,2,29,,,,40,,,,18,0,19,45,23,13,0,12,5,40,21,2,1,2,22,,
55ffcc200100000c00a86951,Jolly Roger,06/10/2015 17:00,06/10/2015,17:00:00,06/10/2015 17:00,06/10/2015,17:00:00,01/09/2015 10:00,01/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,4,16,41,18,13,45,10,19,11,21,28,5,29,25,33,29,9,6,42,29,33,,5,19,44,30,4,19,13,20,2,0,43,32,22,17,19,4,11,14,21,16,0,2,8,24,27,36,38,46,16,,,,4,,,,26,21,16,10,30,21,5,18,27,26,3,14,5,25,46,,
55ffcc200100000c00a86951,Jolly Roger,07/10/2015 17:00,07/10/2015,17:00:00,07/10/2015 17:00,07/10/2015,17:00:00,01/09/2015 10:00,01/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,5,2,7,14,1,30,21,25,3,18,15,36,11,25,18,13,4,8,23,19,32,,39,3,14,7,8,37,25,45,10,2,7,30,14,1,27,35,37,20,18,12,9,9,32,19,22,31,21,35,1,,,,5,,,,31,5,4,2,5,45,35,6,27,0,2,22,1,11,41,,
55ffcc200100000c00a86951,Jolly Roger,08/10/2015 17:00,08/10/2015,17:00:00,08/10/2015 17:00,08/10/2015,17:00:00,01/09/2015 10:00,01/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,6,11,31,1,14,7,11,40,24,23,11,1,30,9,5,12,1,32,27,5,0,,14,9,23,22,0,7,22,19,8,1,19,37,16,1,42,41,40,18,6,15,8,33,0,10,12,13,43,9,31,,,,8,,,,4,0,21,17,10,12,9,31,8,9,4,0,31,4,19,,
56084c890100006400a86c99,Jolly Roger,09/10/2015 17:00,09/10/2015,17:00:00,09/10/2015 17:00,09/10/2015,17:00:00,27/09/2015 10:00,27/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,1,33,28,1,14,23,3,25,9,29,12,35,0,11,0,22,14,1,28,5,30,,5,7,21,6,30,38,6,6,18,4,31,36,23,11,0,1,0,35,15,4,3,10,25,37,14,21,12,33,39,,,,9,,,,9,8,0,8,36,15,9,8,5,12,6,17,10,11,28,,
56084c890100006400a86c99,Jolly Roger,10/10/2015 17:00,10/10/2015,17:00:00,10/10/2015 17:00,10/10/2015,17:00:00,27/09/2015 10:00,27/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,3,11,13,16,8,13,26,8,12,0,24,5,41,8,5,3,18,30,12,31,31,,2,31,8,35,7,0,14,27,5,33,19,20,29,3,8,7,5,15,9,13,3,17,3,40,24,17,41,15,23,,,,22,,,,11,9,26,34,20,0,9,7,7,25,10,11,8,48,7,,
56084c890100006400a86c99,Jolly Roger,11/10/2015 17:00,11/10/2015,17:00:00,11/10/2015 17:00,11/10/2015,17:00:00,27/09/2015 10:00,27/09/2015,10:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,4,14,20,37,35,7,14,27,8,6,45,10,34,13,1,13,6,8,5,29,28,,36,37,5,6,32,14,8,24,37,1,1,15,12,0,30,2,13,38,2,4,6,15,11,21,21,11,22,19,22,,,,41,,,,6,3,25,14,2,28,33,1,11,33,7,21,13,0,12,,
5638a3cd0100005900ff9406,Jolly Roger,12/10/2015 17:00,12/10/2015,17:00:00,12/10/2015 17:00,12/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,1,14,16,40,6,11,35,14,33,1,20,38,5,3,2,27,33,38,30,22,40,,7,17,1,44,7,7,3,14,1,5,26,15,28,30,3,6,11,1,21,3,3,26,33,16,31,24,31,1,30,,,,20,,,,5,5,24,5,11,17,19,8,28,16,1,5,34,27,24,,
5638a3cd0100005900ff9406,Jolly Roger,13/10/2015 17:00,13/10/2015,17:00:00,13/10/2015 17:00,13/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,2,18,1,5,10,3,12,11,22,1,28,1,10,10,34,36,19,21,3,43,29,,12,28,35,1,20,30,8,34,34,7,43,9,11,3,8,29,30,19,22,22,18,5,25,1,27,35,6,18,17,,,,6,,,,5,8,8,23,9,24,6,19,4,30,23,17,5,7,16,,
5638a3cd0100005900ff9406,Jolly Roger,14/10/2015 17:00,14/10/2015,17:00:00,14/10/2015 17:00,14/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,3,24,2,4,29,3,8,19,21,7,12,1,24,1,35,3,17,14,28,18,3,,22,36,16,8,20,28,26,25,27,4,6,0,17,41,22,18,28,13,3,16,30,19,30,39,35,5,23,12,2,,,,35,,,,5,19,0,16,11,4,12,10,20,40,20,24,0,4,18,,
5638a3cd0100005900ff9406,Jolly Roger,15/10/2015 17:00,15/10/2015,17:00:00,15/10/2015 17:00,15/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,4,21,21,19,6,0,15,20,9,2,43,15,5,11,9,8,20,16,16,1,17,,43,15,23,26,6,24,11,6,17,1,21,8,27,22,11,26,16,7,14,0,12,29,40,42,8,3,30,35,19,,,,9,,,,31,19,1,4,17,18,9,28,29,2,43,5,12,1,9,,
5638a3cd0100005900ff9406,Jolly Roger,16/10/2015 17:00,16/10/2015,17:00:00,16/10/2015 17:00,16/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,6,36,33,8,35,48,4,36,30,9,4,33,1,8,21,24,2,46,23,16,20,,18,1,9,10,22,9,6,15,6,29,24,28,2,30,35,24,3,28,0,10,7,8,2,6,7,0,35,9,39,,,,10,,,,12,28,4,0,3,1,8,9,23,8,17,19,24,5,0,,
5638a3cd0100005900ff9406,Jolly Roger,17/10/2015 17:00,17/10/2015,17:00:00,17/10/2015 17:00,17/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,7,19,9,13,33,13,15,38,15,45,8,48,44,26,46,0,19,3,30,15,32,,5,9,18,31,8,3,7,4,27,20,1,18,4,29,1,21,9,16,35,11,4,16,21,27,4,11,1,10,7,,,,9,,,,15,31,27,5,1,27,2,21,0,27,2,40,5,20,3,,
5638a3cd0100005900ff9406,Jolly Roger,18/10/2015 17:00,18/10/2015,17:00:00,18/10/2015 17:00,18/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,9,31,13,3,13,10,16,17,0,8,4,8,16,30,7,11,24,20,16,6,22,,0,42,1,16,9,3,0,42,10,6,26,7,0,17,8,14,18,4,22,29,34,2,8,35,42,18,2,34,27,,,,40,,,,27,13,0,23,18,40,16,22,11,8,14,11,30,16,9,,
5638a3cd0100005900ff9406,Jolly Roger,19/10/2015 17:00,19/10/2015,17:00:00,19/10/2015 17:00,19/10/2015,17:00:00,30/09/2015 14:00,30/09/2015,14:00,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,10,27,35,14,10,38,40,25,20,3,20,7,16,1,7,19,9,37,23,26,1,,10,24,1,21,21,10,16,40,14,8,5,17,8,8,11,2,17,9,3,12,38,5,11,22,3,16,1,30,0,,,,4,,,,21,34,25,1,25,18,25,26,1,25,33,18,19,4,41,,
5627e3c60100005d00ff3b27,Jolly Roger,20/10/2015 17:00,20/10/2015,17:00:00,20/10/2015 17:00,20/10/2015,17:00:00,18/10/2015 10:30,18/10/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,1,20,36,12,1,5,8,4,36,0,24,10,1,3,12,14,38,4,11,17,33,,12,16,7,19,6,10,39,4,5,33,22,6,1,26,5,10,17,11,11,2,28,11,5,38,13,14,31,23,3,,,,1,,,,4,19,20,38,40,15,37,15,30,9,3,22,10,2,14,,
5627e3c60100005d00ff3b27,Jolly Roger,21/10/2015 17:00,21/10/2015,17:00:00,21/10/2015 17:00,21/10/2015,17:00:00,18/10/2015 10:30,18/10/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,2,8,11,6,10,9,3,2,17,9,25,13,12,19,28,38,3,13,8,44,28,,10,3,15,18,18,8,24,11,6,24,5,8,26,17,16,14,6,10,7,36,27,16,15,35,3,32,28,2,0,,,,10,,,,4,4,3,14,6,10,7,9,12,3,9,14,16,22,3,,
5627e3c60100005d00ff3b27,Jolly Roger,22/10/2015 17:00,22/10/2015,17:00:00,22/10/2015 17:00,22/10/2015,17:00:00,18/10/2015 10:30,18/10/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,3,26,9,4,1,28,22,24,0,3,24,7,5,24,1,18,8,22,5,16,36,,3,3,6,34,41,4,12,35,24,27,13,10,12,1,16,9,23,21,11,0,8,5,6,3,11,16,16,37,16,,,,4,,,,13,12,0,6,42,31,11,26,9,7,22,25,0,5,1,,
5627e3c60100005d00ff3b27,Jolly Roger,23/10/2015 17:00,23/10/2015,17:00:00,23/10/2015 17:00,23/10/2015,17:00:00,18/10/2015 10:30,18/10/2015,10:30,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Foreshore segment,,NA,4,30,9,15,33,16,32,32,22,5,7,21,12,3,42,2,2,21,7,18,12,,40,18,0,4,36,28,26,26,17,0,2,13,25,36,3,18,40,10,18,38,16,15,18,0,12,25,27,22,10,,,,6,,,,3,42,0,42,32,18,0,13,31,21,30,4,37,15,9,,
563892e90100006600ff93f2,Jolly Roger,24/10/2015 17:00,24/10/2015,17:00:00,24/10/2015 17:00,24/10/2015,17:00:00,02/11/2015 10:45,02/11/2015,10:45,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Mast Quay Dock 1,NA,1,13,19,1,9,10,1,4,30,3,4,4,19,5,0,2,8,5,9,10,6,,,,2,6,6,0,0,,,,,2,1,,5,3,0,4,4,,3,5,4,1,4,8,6,3,2,,,,1,,,,2,1,2,0,1,1,3,2,3,2,1,2,0,3,0,,
563892e90100006600ff93f2,Jolly Roger,25/10/2015 17:00,25/10/2015,17:00:00,25/10/2015 17:00,25/10/2015,17:00:00,02/11/2015 10:45,02/11/2015,10:45,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Mast Quay Dock 1,NA,2,4,13,6,3,8,5,0,17,2,4,2,17,6,4,3,8,6,5,9,24,,,,3,3,2,6,4,,,,,1,1,,2,9,10,0,4,,17,7,6,4,5,8,4,7,8,,,,1,,,,0,1,1,0,0,0,3,2,0,1,2,1,2,1,0,,
563892e90100006600ff93f2,Jolly Roger,26/10/2015 17:00,26/10/2015,17:00:00,26/10/2015 17:00,26/10/2015,17:00:00,02/11/2015 10:45,02/11/2015,10:45,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Mast Quay Dock 1,NA,3,20,15,2,6,8,8,7,6,4,1,6,3,0,0,7,8,3,8,6,11,,,,0,0,0,1,4,,,,,3,2,,6,5,1,2,3,,47,8,8,7,1,7,8,1,4,,,,1,,,,0,2,1,0,0,2,3,1,1,1,0,2,1,2,3,,
563892e90100006600ff93f2,Jolly Roger,27/10/2015 17:00,27/10/2015,17:00:00,27/10/2015 17:00,27/10/2015,17:00:00,02/11/2015 10:45,02/11/2015,10:45,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Mast Quay Dock 1,NA,4,42,20,9,1,5,7,16,14,2,3,5,31,1,3,9,4,2,8,9,13,,,,0,3,2,0,4,,,,,0,0,,5,7,1,2,4,,41,8,1,6,4,0,6,4,6,,,,0,,,,2,0,2,2,0,2,2,3,1,2,0,2,2,2,0,,
563892e90100006600ff93f2,Jolly Roger,28/10/2015 17:00,28/10/2015,17:00:00,28/10/2015 17:00,28/10/2015,17:00:00,02/11/2015 10:45,02/11/2015,10:45,54e616awww,Captain Nemo,Captain,Nemo,captainnemo@verne.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Mast Quay Dock 1,NA,5,20,35,4,2,8,3,9,12,0,0,10,10,6,0,0,7,9,9,6,13,,,,4,2,6,5,3,,,,,3,2,,4,0,8,6,2,,3,1,3,0,2,0,8,3,4,,,,1,,,,2,1,3,1,0,3,2,0,1,1,3,2,1,0,1,,
